tradeTime,price,livingRoom,drawingRoom,bathRoom,floor
2014-04-16,1.8161935393877357e+19,277.75,277.75,277.75,277.75
2014-04-17,2596131807.0,5.5,5.5,5.5,5.5
2014-04-18,131488385252137.33,37.0,37.0,37.0,37.0
2014-04-19,4.458552529400217e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-04-20,1.1448905905406893e+24,2222.2,2222.2,2222.2,2222.2
2014-04-21,4.432152443893292e+43,12345679.0,12345679.0,12345679.0,12345679.0
2014-04-22,7.05945437050773e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-04-23,88889.0,1.0,1.0,1.0,1.0
2014-04-24,6.6367780711412814e+22,2222.2,2222.2,2222.2,2222.2
2014-04-25,8.498690428594932e+23,2222.2,2222.2,2222.2,2222.2
2014-04-26,6.369773054896024e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2014-04-27,2.7068741373254965e+63,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2014-04-28,6.255768827625735e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2014-04-29,5.015645714320125e+28,18518.5,18518.5,18518.5,18518.5
2014-04-30,1.1743565905944621e+19,277.75,277.75,277.75,277.75
2014-05-01,3.720337312117909e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2014-05-02,6.641082971811004e+23,2222.2,2222.2,2222.2,2222.2
2014-05-03,3.3919378015016815e+43,12345679.0,12345679.0,12345679.0,12345679.0
2014-05-04,6.491303187104148e+23,2222.2,2222.2,2222.2,2222.2
2014-05-05,1647725916.5,5.5,5.5,5.5,5.5
2014-05-06,1.6909805519534916e+19,277.75,277.75,277.75,277.75
2014-05-07,1.2152484166682372e+24,2222.2,2222.2,2222.2,2222.2
2014-05-08,8.57787302737335e+23,2222.2,2222.2,2222.2,2222.2
2014-05-09,3.667915370692441e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-05-10,2.184755901270058e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2014-05-11,5.41533652913868e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-05-12,115834188854988.33,37.0,37.0,37.0,37.0
2014-05-13,8.754055058889575e+28,18518.5,18518.5,18518.5,18518.5
2014-05-14,4.7969132119859046e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2014-05-15,7.776076925643393e+18,277.75,277.75,277.75,277.75
2014-05-16,2.5236779684592237e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2014-05-17,3.273731870351765e+48,111111111.1,111111111.1,111111111.1,111111111.1
2014-05-18,2.2651659966391318e+69,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2014-05-19,3.605642210201423e+48,111111111.1,111111111.1,111111111.1,111111111.1
2014-05-20,1.360885537065404e+19,277.75,277.75,277.75,277.75
2014-05-21,7.391883106424878e+19,277.75,277.75,277.75,277.75
2014-05-22,40402.0,1.0,1.0,1.0,1.0
2014-05-23,5.25377725503389e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2014-05-24,7.402861155004244e+23,2222.2,2222.2,2222.2,2222.2
2014-05-25,6.074073386059636e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2014-05-26,5.373215812579608e+28,18518.5,18518.5,18518.5,18518.5
2014-05-27,50381.0,1.0,1.0,1.0,1.0
2014-05-28,127767581287793.67,37.0,37.0,37.0,37.0
2014-05-29,6.891747763122028e+23,2222.2,2222.2,2222.2,2222.2
2014-05-30,5.367284946553068e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-05-31,2.693301917880648e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2014-06-01,31531.0,1.0,1.0,1.0,1.0
2014-06-02,3.6957841479149285e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-06-03,103789254480878.67,37.0,37.0,37.0,37.0
2014-06-04,7.055852938724367e+23,2222.2,2222.2,2222.2,2222.2
2014-06-05,16108.0,1.0,1.0,1.0,1.0
2014-06-06,132554436879824.0,37.0,37.0,37.0,37.0
2014-06-07,5.919407320746591e+28,18518.5,18518.5,18518.5,18518.5
2014-06-08,4.035802432645543e+39,1388888.875,1388888.875,1388888.875,1388888.875
2014-06-09,4.2251968790750545e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-06-10,159914843774867.0,37.0,37.0,37.0,37.0
2014-06-11,8.62413735856591e+18,277.75,277.75,277.75,277.75
2014-06-12,4.78017433529568e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-06-13,105458285521111.33,37.0,37.0,37.0,37.0
2014-06-14,6.4000464966794296e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-06-15,2.2363095931042485e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2014-06-16,7.1902506588927755e+28,18518.5,18518.5,18518.5,18518.5
2014-06-17,6.876785007669965e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2014-06-18,1.0016851933079392e+24,2222.2,2222.2,2222.2,2222.2
2014-06-19,1198521015.0,5.5,5.5,5.5,5.5
2014-06-20,4.403688750253444e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-06-21,2.6246331183592038e+48,111111111.1,111111111.1,111111111.1,111111111.1
2014-06-22,2.22918216438984e+92,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16
2014-06-23,8.954685828866831e+23,2222.2,2222.2,2222.2,2222.2
2014-06-24,122778448315504.0,37.0,37.0,37.0,37.0
2014-06-25,3.3034765271066383e+43,12345679.0,12345679.0,12345679.0,12345679.0
2014-06-26,2.702029155752731e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2014-06-27,7.93189415385538e+18,277.75,277.75,277.75,277.75
2014-06-28,3.2451478859470945e+43,12345679.0,12345679.0,12345679.0,12345679.0
2014-06-29,1.5937239407600255e+83,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2014-06-30,5.38937392062159e+28,18518.5,18518.5,18518.5,18518.5
2014-07-01,6.309234654042023e+28,18518.5,18518.5,18518.5,18518.5
2014-07-02,188551377063333.34,37.0,37.0,37.0,37.0
2014-07-03,7.261262644810228e+23,2222.2,2222.2,2222.2,2222.2
2014-07-04,5.34661952777299e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2014-07-05,3.9206557636903205e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2014-07-06,1.895392736511958e+78,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2014-07-07,4.59105838932916e+43,12345679.0,12345679.0,12345679.0,12345679.0
2014-07-08,185975489721727.34,37.0,37.0,37.0,37.0
2014-07-09,8.900375921004038e+18,277.75,277.75,277.75,277.75
2014-07-10,113721825654439.67,37.0,37.0,37.0,37.0
2014-07-11,5.842537975602238e+28,18518.5,18518.5,18518.5,18518.5
2014-07-12,3.331039134332514e+48,111111111.1,111111111.1,111111111.1,111111111.1
2014-07-13,2.5002637694438333e+63,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2014-07-14,129345015123001.0,37.0,37.0,37.0,37.0
2014-07-15,3.7713931893409267e+43,12345679.0,12345679.0,12345679.0,12345679.0
2014-07-16,3.599937131345496e+48,111111111.1,111111111.1,111111111.1,111111111.1
2014-07-17,117254848843828.0,37.0,37.0,37.0,37.0
2014-07-18,1152818874.5,5.5,5.5,5.5,5.5
2014-07-19,3.2278113615708934e+43,12345679.0,12345679.0,12345679.0,12345679.0
2014-07-20,1.3866254212914913e+88,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2014-07-21,4.105553004197503e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-07-22,2.8942309263291335e+19,277.75,277.75,277.75,277.75
2014-07-23,3.109148574858325e+43,12345679.0,12345679.0,12345679.0,12345679.0
2014-07-24,4.2345942836905375e+43,12345679.0,12345679.0,12345679.0,12345679.0
2014-07-25,5.257166810523032e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-07-26,2.774273867831369e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2014-07-27,1.533767736172087e+98,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17,5.555555555555555e+17
2014-07-28,5.599889809478524e+28,18518.5,18518.5,18518.5,18518.5
2014-07-29,4.5817680633665913e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2014-07-30,3.9645991169286397e+43,12345679.0,12345679.0,12345679.0,12345679.0
2014-07-31,8.458671032737143e+23,2222.2,2222.2,2222.2,2222.2
2014-08-01,4.915891768783949e+23,2222.2,2222.2,2222.2,2222.2
2014-08-02,2.8426866542845284e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2014-08-03,1.624805883852007e+93,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16
2014-08-04,5.167238845709157e+28,18518.5,18518.5,18518.5,18518.5
2014-08-05,4.1030553217606745e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2014-08-06,3.9739290676918054e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2014-08-07,6.763648703735461e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2014-08-08,2.6078447794705685e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2014-08-09,2.967858614099567e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2014-08-10,2.1930791467015433e+83,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2014-08-11,2.8642110521487488e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2014-08-12,6.15370618517717e+23,2222.2,2222.2,2222.2,2222.2
2014-08-13,3.995200924624293e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2014-08-14,1.0300083813626638e+19,277.75,277.75,277.75,277.75
2014-08-15,5.9916590251469265e+23,2222.2,2222.2,2222.2,2222.2
2014-08-16,2.4630912066117316e+68,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2014-08-17,1.8640769860612084e+83,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2014-08-18,2.465422743282804e+48,111111111.1,111111111.1,111111111.1,111111111.1
2014-08-19,5.547041300447546e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2014-08-20,4.275091789289041e+28,18518.5,18518.5,18518.5,18518.5
2014-08-21,6.204568099001356e+28,18518.5,18518.5,18518.5,18518.5
2014-08-22,6.3255403024065725e+28,18518.5,18518.5,18518.5,18518.5
2014-08-23,2.0258053544646527e+68,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2014-08-24,1.1010841867818464e+133,4.1152263374485596e+24,4.1152263374485596e+24,4.1152263374485596e+24,4.1152263374485596e+24
2014-08-25,5.135630039123619e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2014-08-26,7.414308346696007e+18,277.75,277.75,277.75,277.75
2014-08-27,1660562028.0,5.5,5.5,5.5,5.5
2014-08-28,5.59338996248036e+28,18518.5,18518.5,18518.5,18518.5
2014-08-29,5.750723230676222e+28,18518.5,18518.5,18518.5,18518.5
2014-08-30,2.0614403884050488e+83,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2014-08-31,2.1911501439980774e+78,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2014-09-01,5.8734775771160044e+23,2222.2,2222.2,2222.2,2222.2
2014-09-02,115331312308838.0,37.0,37.0,37.0,37.0
2014-09-03,5.754256282617692e+23,2222.2,2222.2,2222.2,2222.2
2014-09-04,1805783220.5,5.5,5.5,5.5,5.5
2014-09-05,3.733035786292449e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2014-09-06,6.38125518916453e+23,2222.2,2222.2,2222.2,2222.2
2014-09-07,2.6190324139067754e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2014-09-08,5.456724575491526e+28,18518.5,18518.5,18518.5,18518.5
2014-09-09,3.791298136653742e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-09-10,5.857208527237144e+28,18518.5,18518.5,18518.5,18518.5
2014-09-11,126971536518457.0,37.0,37.0,37.0,37.0
2014-09-12,4.670061191940462e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2014-09-13,4.069800268042606e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-09-14,1.3793015325360682e+103,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18
2014-09-15,3.298952111238255e+48,111111111.1,111111111.1,111111111.1,111111111.1
2014-09-16,167325231184238.34,37.0,37.0,37.0,37.0
2014-09-17,7.358298980743904e+23,2222.2,2222.2,2222.2,2222.2
2014-09-18,6.411900177188604e+23,2222.2,2222.2,2222.2,2222.2
2014-09-19,2422379661.5,5.5,5.5,5.5,5.5
2014-09-20,3.364536541422423e+48,111111111.1,111111111.1,111111111.1,111111111.1
2014-09-21,1.9310214343449098e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2014-09-22,5.368477500665417e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2014-09-23,3.239783475281878e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2014-09-24,2.354038087564576e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2014-09-25,3.622565655897728e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-09-26,3.63180040425458e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-09-27,2.924129189453404e+48,111111111.1,111111111.1,111111111.1,111111111.1
2014-09-28,7.070896878961165e+23,2222.2,2222.2,2222.2,2222.2
2014-09-29,3.83377517322982e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2014-09-30,4.559665244408306e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-10-01,3.2631341503478734e+48,111111111.1,111111111.1,111111111.1,111111111.1
2014-10-02,7.656845979089211e+23,2222.2,2222.2,2222.2,2222.2
2014-10-03,4.239034973268292e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2014-10-04,2.7233644469447795e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2014-10-05,2.1010934163047827e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2014-10-06,1.4212338838245717e+133,4.1152263374485596e+24,4.1152263374485596e+24,4.1152263374485596e+24,4.1152263374485596e+24
2014-10-07,1.1197248201100195e+138,3.968253968253968e+25,3.968253968253968e+25,3.968253968253968e+25,3.968253968253968e+25
2014-10-08,1.6761311907772355e+88,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2014-10-09,1.7546487108166267e+77,69444444444444.44,69444444444444.44,69444444444444.44,69444444444444.44
2014-10-10,9.050113383955906e+142,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26,3.831417624521073e+26
2014-10-11,1.7110154400862404e+113,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20,4.8309178743961354e+20
2014-10-12,8.254326947514242e+232,2.3640661938534276e+44,2.3640661938534276e+44,2.3640661938534276e+44,2.3640661938534276e+44
2014-10-13,1.7917634914112269e+118,4.6296296296296297e+21,4.6296296296296297e+21,4.6296296296296297e+21,4.6296296296296297e+21
2014-10-14,2.6710276840472173e+63,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2014-10-15,2.4829024442026625e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2014-10-16,4.242423558145432e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-10-17,2.761290609651629e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2014-10-18,1.090971812463767e+128,4.2735042735042734e+23,4.2735042735042734e+23,4.2735042735042734e+23,4.2735042735042734e+23
2014-10-19,6.2235090032641394e+187,2.9239766081871343e+35,2.9239766081871343e+35,2.9239766081871343e+35,2.9239766081871343e+35
2014-10-20,1.529175404385586e+93,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16,5.8479532163742696e+16
2014-10-21,1.672974051657923e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2014-10-22,2.4495665594615804e+63,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2014-10-23,2.928235175291454e+48,111111111.1,111111111.1,111111111.1,111111111.1
2014-10-24,1.9650758125947785e+83,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2014-10-25,1.2602469239590707e+128,4.2735042735042734e+23,4.2735042735042734e+23,4.2735042735042734e+23,4.2735042735042734e+23
2014-10-26,1.1616114077540573e+123,4.4444444444444445e+22,4.4444444444444445e+22,4.4444444444444445e+22,4.4444444444444445e+22
2014-10-27,1.8434432539546495e+103,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18,5.291005291005292e+18
2014-10-28,2.0944140469307627e+88,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2014-10-29,3.548030752787896e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2014-10-30,2.0802280622296358e+74,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2014-10-31,5.303086255502533e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-11-01,2.817552582839543e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2014-11-02,8.5773389055077e+122,4.4444444444444445e+22,4.4444444444444445e+22,4.4444444444444445e+22,4.4444444444444445e+22
2014-11-03,3.03033543955032e+63,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2014-11-04,5.329877277367623e+28,18518.5,18518.5,18518.5,18518.5
2014-11-05,3.1682796545680773e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2014-11-06,6.288218568888324e+28,18518.5,18518.5,18518.5,18518.5
2014-11-07,2.4598137359611384e+68,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2014-11-08,2.0111665537873817e+68,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2014-11-09,2.612410508705157e+63,85470085470.07692,85470085470.07692,85470085470.07692,85470085470.07692
2014-11-10,3.97629580033668e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-11-11,2.993833100276624e+68,793650793650.7858,793650793650.7858,793650793650.7858,793650793650.7858
2014-11-12,4.206289194235554e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-11-13,3.781551807840832e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-11-14,3.3831573814483827e+43,12345679.0,12345679.0,12345679.0,12345679.0
2014-11-15,4.2069429337386215e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2014-11-16,1.6226307402379297e+88,6172839506172839.0,6172839506172839.0,6172839506172839.0,6172839506172839.0
2014-11-17,3.9316177820524956e+58,9259259259.25,9259259259.25,9259259259.25,9259259259.25
2014-11-18,8.324900000514472e+23,2222.2,2222.2,2222.2,2222.2
2014-11-19,3.788780265489894e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-11-20,3.8536724878835175e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-11-21,7.200259418705632e+23,2222.2,2222.2,2222.2,2222.2
2014-11-22,2.0928909175974093e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2014-11-23,2.219816521548996e+73,7407407407407.4,7407407407407.4,7407407407407.4,7407407407407.4
2014-11-24,1.279902178424685e+83,653594771241830.1,653594771241830.1,653594771241830.1,653594771241830.1
2014-11-25,2.7643898330684493e+53,1010101010.0909091,1010101010.0909091,1010101010.0909091,1010101010.0909091
2014-11-26,4.105918976754284e+38,1388888.875,1388888.875,1388888.875,1388888.875
2014-11-27,4.1296195175807633e+33,158730.14285714287,158730.14285714287,158730.14285714287,158730.14285714287
2014-11-28,6.869259690997606e+28,18518.5,18518.5,18518.5,18518.5
